date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M_RANGE,WS10M,WD10M,WS10M_MAX,WS10M_MIN
2011-09-25,27.64,25.6,26.62,27.68,5.87,30.97,25.1,20.54,89.14,1.89,100.58,2.51,4.25,163.3,5.5,2.99
2011-09-26,27.54,25.34,26.44,27.72,6.44,30.98,24.54,20.23,88.35,2.58,100.58,1.59,3.4,163.9,4.23,2.64
2011-09-27,27.76,25.83,26.79,27.86,5.51,31.07,25.56,20.88,89.56,4.33,100.32,1.97,3.59,179.0,4.36,2.39
2011-09-28,28.18,25.61,26.9,28.32,6.33,31.55,25.22,20.62,86.51,2.7,100.29,2.98,2.11,175.4,3.6,0.62
2011-09-29,28.16,25.22,26.69,28.27,6.54,31.7,25.16,20.13,84.67,0.15,100.31,2.47,1.89,347.0,2.69,0.22
2011-09-30,28.02,25.33,26.68,28.11,8.18,32.26,24.08,20.29,86.06,0.2,100.32,2.35,2.82,310.2,4.29,1.94
2011-10-01,28.24,25.67,26.95,28.3,7.56,32.52,24.96,20.71,86.59,0.07,100.26,1.85,3.26,305.7,4.34,2.49
2011-10-02,27.78,25.01,26.4,27.83,6.51,31.53,25.02,19.88,85.44,1.09,100.31,1.73,3.08,312.1,4.08,2.35
2011-10-03,27.74,24.48,26.11,27.72,7.5,31.65,24.15,19.25,83.11,7.3,100.38,1.18,2.21,301.1,2.76,1.58
2011-10-04,27.97,24.5,26.24,28.03,7.06,31.86,24.8,19.26,82.08,3.54,100.51,1.15,1.56,74.7,2.06,0.91
2011-10-05,28.23,25.01,26.62,28.15,7.52,31.93,24.41,19.8,83.29,0.6,100.72,1.83,1.89,89.2,3.01,1.18
2011-10-06,28.86,24.46,26.66,28.2,6.38,31.83,25.45,19.15,77.92,0.87,100.84,1.2,0.73,100.5,1.38,0.18
2011-10-07,28.32,24.16,26.24,27.92,7.31,31.62,24.31,18.8,78.75,0.49,100.86,1.44,1.06,13.6,1.62,0.18
2011-10-08,28.69,23.99,26.34,28.14,6.8,31.89,25.09,18.62,76.48,2.98,100.81,1.36,0.93,339.4,1.64,0.28
2011-10-09,28.4,23.95,26.17,28.23,6.77,31.63,24.86,18.54,77.39,4.26,100.86,0.87,1.0,0.1,1.38,0.51
2011-10-10,28.18,24.35,26.26,28.16,6.71,31.76,25.05,18.99,80.37,2.43,100.93,1.06,1.28,346.8,1.81,0.75
2011-10-11,27.96,24.41,26.19,28.12,7.66,32.09,24.43,19.07,81.89,0.49,100.93,1.83,1.75,343.2,2.93,1.1
2011-10-12,26.51,23.33,24.92,26.59,8.66,31.32,22.66,17.87,83.57,0.01,100.86,1.89,2.79,334.1,3.94,2.05
2011-10-13,26.08,23.02,24.55,26.14,9.47,31.02,21.55,17.56,84.14,0.0,100.75,1.4,2.47,326.7,3.21,1.81
2011-10-14,26.36,23.08,24.72,26.46,9.11,31.0,21.89,17.64,83.07,0.0,100.67,1.22,1.94,349.1,2.48,1.26
2011-10-15,27.1,23.2,25.15,27.01,8.56,31.23,22.67,17.76,80.15,0.0,100.64,1.32,1.04,87.1,1.85,0.53
2011-10-16,27.65,23.13,25.39,27.41,7.8,31.26,23.46,17.68,77.09,0.0,100.67,1.14,1.24,69.0,1.86,0.72
2011-10-17,27.2,23.29,25.25,27.19,7.42,31.28,23.86,17.84,79.99,0.45,100.78,1.46,1.82,117.2,2.61,1.15
2011-10-18,25.78,24.23,25.01,25.91,4.52,28.4,23.88,18.86,91.48,1.9,100.85,1.42,2.43,156.2,3.28,1.86
2011-10-19,26.04,23.02,24.53,26.14,6.74,29.72,22.98,17.57,84.39,2.43,100.6,3.3,2.71,110.5,4.49,1.19
2011-10-20,24.87,23.23,24.05,24.97,3.26,26.54,23.28,17.81,90.69,0.0,100.54,2.71,3.6,36.0,5.23,2.52
2011-10-21,25.38,23.68,24.53,25.24,3.68,27.6,23.92,18.26,90.36,1.89,100.73,1.8,1.32,359.6,2.27,0.47
2011-10-22,26.22,22.37,24.3,26.07,6.59,29.66,23.07,16.85,80.35,7.57,100.88,1.11,0.82,224.6,1.41,0.3
2011-10-23,26.12,22.18,24.15,26.14,7.97,29.99,22.02,16.62,79.62,2.91,101.02,1.47,1.35,44.3,1.94,0.47
2011-10-24,25.6,21.48,23.54,25.52,9.15,30.38,21.23,15.92,79.09,0.0,101.0,1.83,2.3,1.0,3.24,1.41
2011-10-25,25.6,20.88,23.24,25.4,9.87,30.56,20.69,15.35,76.75,0.0,100.97,1.54,1.89,352.5,2.6,1.06
2011-10-26,25.54,21.22,23.38,25.65,9.28,30.58,21.3,15.67,78.31,0.0,101.0,1.61,2.01,324.5,2.44,0.83
2011-10-27,25.78,21.01,23.4,25.76,9.43,30.77,21.34,15.45,76.52,0.0,101.05,0.86,1.99,2.0,2.36,1.5
2011-10-28,24.97,20.31,22.64,24.85,9.64,30.08,20.44,14.79,76.74,0.0,101.11,1.8,2.36,17.1,3.54,1.74
2011-10-29,25.26,19.97,22.62,25.24,10.15,30.29,20.14,14.5,74.11,0.0,101.03,1.6,1.57,348.0,2.54,0.94
2011-10-30,24.42,20.56,22.49,24.77,8.53,29.08,20.55,15.05,80.39,0.0,100.92,1.59,2.29,320.5,2.99,1.4
2011-10-31,23.97,19.84,21.9,24.44,8.76,28.81,20.05,14.37,79.2,0.0,101.03,0.68,2.35,340.2,2.66,1.98
2011-11-01,23.38,18.84,21.11,23.54,9.67,28.62,18.95,13.49,77.56,0.0,101.1,0.61,2.12,331.9,2.39,1.78
2011-11-02,23.02,17.63,20.32,23.01,10.38,28.83,18.45,12.51,73.85,0.0,101.02,1.02,2.19,2.1,2.5,1.48
2011-11-03,23.29,16.54,19.92,22.77,10.5,28.76,18.26,11.67,67.58,0.0,101.01,1.39,1.6,23.0,2.46,1.07
2011-11-04,23.25,16.89,20.07,22.8,10.98,28.73,17.75,11.92,69.04,0.0,101.11,1.2,1.66,38.3,2.15,0.95
2011-11-05,23.68,17.61,20.64,23.46,11.95,29.76,17.81,12.49,71.05,0.0,101.06,1.72,1.68,14.5,2.49,0.77
2011-11-06,23.86,17.77,20.82,23.84,9.96,29.01,19.05,12.63,70.76,0.0,101.02,2.24,1.07,2.2,2.37,0.13
2011-11-07,23.2,17.85,20.52,23.42,9.57,28.37,18.8,12.68,73.45,0.0,101.03,1.43,1.95,39.7,2.69,1.26
2011-11-08,23.03,17.91,20.47,23.18,12.78,30.0,17.22,12.74,75.31,0.0,101.03,0.79,2.39,13.5,2.72,1.93
2011-11-09,23.69,17.31,20.5,23.57,13.67,30.93,17.26,12.25,70.58,0.0,101.06,1.66,1.85,34.9,2.74,1.08
2011-11-10,23.4,16.55,19.98,23.45,12.9,30.71,17.81,11.67,68.62,0.0,101.07,2.33,1.64,7.5,2.74,0.41
2011-11-11,23.44,16.39,19.92,23.11,12.36,29.87,17.51,11.55,67.19,0.0,101.06,2.25,1.35,328.0,2.5,0.25
2011-11-12,23.94,17.98,20.96,23.85,11.05,29.57,18.52,12.8,71.02,0.0,101.11,0.43,1.65,150.6,1.89,1.46
2011-11-13,24.76,19.06,21.9,24.85,9.98,29.63,19.65,13.65,72.16,0.0,101.21,1.66,1.23,151.4,2.05,0.39
2011-11-14,24.49,18.18,21.34,24.71,10.25,29.79,19.54,12.92,69.84,0.0,101.26,1.69,1.3,46.4,2.14,0.45
2011-11-15,23.48,17.67,20.57,23.74,10.29,29.14,18.85,12.5,72.09,0.0,101.28,1.63,1.68,4.9,2.39,0.76
2011-11-16,23.77,16.95,20.36,23.72,10.27,28.82,18.55,11.95,67.9,0.1,101.21,1.66,1.5,13.2,2.41,0.75
2011-11-17,22.89,16.73,19.81,23.27,10.49,28.74,18.25,11.79,70.33,0.05,101.16,1.98,1.89,17.4,2.63,0.65
2011-11-18,22.29,16.63,19.46,22.51,11.5,28.42,16.92,11.72,72.8,0.0,101.14,1.38,1.87,31.3,2.42,1.04
2011-11-19,22.41,16.16,19.29,22.37,11.55,28.49,16.94,11.36,70.09,0.0,101.22,1.52,1.78,53.1,2.5,0.98
2011-11-20,22.94,17.23,20.09,23.17,12.75,29.55,16.8,12.15,72.76,0.0,101.35,2.09,1.88,76.1,3.12,1.03
2011-11-21,23.33,16.87,20.1,23.28,12.63,29.72,17.09,11.86,69.64,0.0,101.41,2.46,1.73,89.8,3.23,0.77
2011-11-22,23.66,15.83,19.75,23.15,13.53,30.54,17.01,11.11,64.44,0.0,101.37,1.98,1.74,72.9,2.69,0.71
2011-11-23,23.3,16.23,19.77,23.09,14.06,30.7,16.64,11.4,67.73,0.0,101.39,3.18,2.14,76.8,4.06,0.88
2011-11-24,23.01,16.33,19.67,23.18,14.3,30.77,16.47,11.48,69.63,0.0,101.38,2.65,2.03,22.1,3.4,0.75
2011-11-25,22.85,16.47,19.66,23.12,12.88,30.23,17.35,11.58,69.92,0.0,101.27,1.7,2.24,355.5,2.94,1.24
2011-11-26,22.21,15.46,18.83,22.35,11.56,29.05,17.49,10.87,68.35,0.0,101.2,1.82,1.99,318.4,2.93,1.11
2011-11-27,21.23,15.63,18.43,21.68,12.04,27.96,15.92,10.99,73.64,0.0,101.16,1.09,2.37,315.0,2.9,1.81
2011-11-28,21.13,15.81,18.47,21.47,11.49,27.66,16.17,11.13,74.04,0.0,101.0,2.2,2.66,320.7,3.6,1.4
2011-11-29,20.89,14.68,17.78,21.24,12.44,27.8,15.36,10.34,70.46,0.0,101.03,1.06,2.58,320.7,3.04,1.98
2011-11-30,20.65,14.47,17.56,21.01,12.16,27.46,15.3,10.2,69.91,0.0,101.12,1.49,2.53,330.4,3.15,1.66
2011-12-01,22.79,16.19,19.49,22.68,13.49,29.9,16.41,11.39,69.08,0.0,101.15,2.45,1.47,28.1,2.99,0.54
2011-12-02,23.67,17.29,20.48,23.9,13.04,30.4,17.36,12.24,70.38,0.0,101.0,2.05,1.45,72.6,2.55,0.5
2011-12-03,23.5,16.64,20.07,24.08,9.74,28.88,19.14,11.79,67.85,0.0,100.79,0.69,1.59,177.6,1.92,1.23
2011-12-04,23.27,17.05,20.16,23.47,9.2,28.09,18.89,12.08,70.12,0.0,100.92,1.17,1.24,250.5,1.93,0.76
2011-12-05,22.56,16.09,19.32,22.91,10.46,28.63,18.17,11.32,68.71,0.0,101.09,1.75,1.91,3.5,2.72,0.97
2011-12-06,22.12,16.37,19.24,22.58,11.51,28.72,17.21,11.52,72.36,0.0,101.15,1.63,2.08,353.6,3.08,1.45
2011-12-07,22.32,16.16,19.24,22.76,12.68,29.45,16.77,11.37,71.53,0.0,101.21,1.88,1.9,1.6,2.78,0.9
2011-12-08,22.4,16.02,19.21,22.83,12.05,29.28,17.23,11.26,70.33,0.0,101.2,2.62,1.62,348.8,2.91,0.29
2011-12-09,21.75,16.1,18.92,22.36,11.87,28.61,16.74,11.32,73.44,0.0,101.17,2.27,1.88,332.6,2.89,0.62
2011-12-10,20.98,14.34,17.66,21.37,12.76,28.18,15.42,10.17,69.65,0.0,101.13,1.66,2.19,314.7,2.81,1.15
2011-12-11,20.54,13.78,17.16,20.92,11.94,27.4,15.46,9.74,67.31,0.0,101.22,2.27,2.08,3.6,2.85,0.58
2011-12-12,20.06,13.24,16.65,20.4,11.51,26.7,15.19,9.41,67.67,0.0,101.4,1.35,2.77,5.0,3.38,2.03
2011-12-13,18.23,11.67,14.95,18.63,11.96,24.95,12.99,8.45,68.02,0.0,101.45,1.62,3.01,349.0,3.73,2.11
2011-12-14,17.55,11.57,14.56,17.94,11.57,24.42,12.85,8.39,70.71,0.0,101.48,1.72,2.51,329.3,3.3,1.58
2011-12-15,17.14,11.03,14.08,17.63,12.96,24.4,11.44,8.1,70.73,0.0,101.45,1.89,2.29,337.0,3.06,1.17
2011-12-16,17.33,10.81,14.07,17.6,12.7,24.87,12.17,7.98,68.94,0.0,101.48,2.63,2.26,341.9,3.18,0.55
2011-12-17,16.91,10.88,13.9,17.19,12.15,23.98,11.83,8.02,71.18,0.0,101.5,1.8,2.2,349.3,3.11,1.31
2011-12-18,16.93,10.45,13.69,17.3,13.76,24.68,10.92,7.79,69.66,0.02,101.52,2.31,2.1,341.8,3.2,0.89
2011-12-19,16.84,10.03,13.44,17.1,12.76,24.14,11.38,7.58,67.62,0.0,101.44,1.79,1.98,339.0,2.95,1.16
2011-12-20,16.9,9.62,13.26,17.07,13.49,24.58,11.09,7.38,65.84,0.0,101.38,1.95,2.22,347.4,3.34,1.39
2011-12-21,16.96,9.96,13.46,17.62,14.05,25.06,11.01,7.56,67.34,0.0,101.38,2.24,2.57,338.6,3.56,1.32
2011-12-22,16.62,8.97,12.79,17.15,15.14,25.41,10.27,7.08,65.26,0.01,101.33,2.33,2.48,338.1,3.57,1.24
2011-12-23,16.2,8.6,12.4,16.78,14.47,24.13,9.66,6.9,64.55,0.0,101.23,2.03,2.42,339.0,3.5,1.47
2011-12-24,17.27,8.82,13.04,17.69,13.58,24.47,10.89,7.0,60.72,0.0,101.18,2.27,2.16,340.1,3.36,1.09
2011-12-25,18.46,10.0,14.23,18.53,14.94,26.96,12.02,7.58,61.12,0.0,101.2,2.53,1.79,353.6,3.04,0.51
2011-12-26,19.56,10.89,15.22,19.15,14.5,27.8,13.3,8.05,60.12,0.0,101.27,2.65,1.6,322.7,2.82,0.17
2011-12-27,20.71,10.82,15.77,19.82,14.22,28.21,13.99,8.01,56.49,0.0,101.29,2.59,1.46,349.3,2.82,0.23
2011-12-28,21.16,11.02,16.09,20.62,15.5,29.2,13.7,8.12,55.65,0.0,101.39,1.37,2.13,29.0,2.77,1.4
2011-12-29,20.95,13.06,17.0,21.29,14.49,29.12,14.63,9.3,63.38,0.16,101.43,1.28,2.59,7.8,3.22,1.94
2011-12-30,20.53,10.55,15.54,20.32,13.55,28.85,15.3,7.87,55.77,0.0,101.49,2.1,2.45,1.6,3.35,1.25
2011-12-31,19.57,9.83,14.7,19.71,14.72,27.91,13.19,7.49,57.18,0.0,101.51,1.4,2.49,3.0,3.1,1.7
2012-01-01,20.68,10.84,15.76,20.88,13.8,28.28,14.48,8.03,56.03,0.01,101.29,2.84,2.03,359.7,3.04,0.2
2012-01-02,21.32,12.89,17.1,21.94,10.93,27.95,17.02,9.2,60.5,1.64,101.25,4.37,2.77,335.3,5.05,0.68
2012-01-03,19.7,13.69,16.69,20.54,10.17,26.05,15.88,9.69,70.01,1.04,101.24,2.19,2.59,329.9,3.74,1.55
2012-01-04,19.17,11.75,15.46,19.59,12.3,25.82,13.52,8.51,64.34,0.0,101.32,1.45,2.56,345.5,3.26,1.81
2012-01-05,19.44,11.52,15.48,19.88,12.87,26.4,13.53,8.39,62.1,0.03,101.41,1.48,2.13,15.0,2.69,1.21
2012-01-06,19.87,12.12,15.99,20.28,12.26,26.03,13.77,8.71,62.54,0.9,101.51,2.27,1.91,57.3,3.24,0.97
2012-01-07,19.96,12.93,16.45,20.42,12.03,26.34,14.31,9.17,65.88,0.06,101.66,2.29,2.24,43.1,3.67,1.38
2012-01-08,20.66,13.09,16.88,21.1,12.16,27.03,14.87,9.27,63.73,0.52,101.62,1.75,1.98,35.6,2.77,1.02
2012-01-09,20.83,14.13,17.48,20.86,11.88,26.8,14.92,9.95,67.26,4.85,101.47,2.9,1.93,63.8,3.41,0.51
2012-01-10,20.73,14.18,17.45,21.29,10.85,26.1,15.25,9.97,67.83,0.98,101.43,2.16,1.57,350.5,2.51,0.35
2012-01-11,20.13,12.74,16.43,20.88,10.53,26.17,15.64,9.07,64.17,0.07,101.48,2.49,3.17,322.8,4.57,2.08
2012-01-12,17.36,9.06,13.21,18.03,12.19,24.45,12.26,7.19,62.51,0.0,101.44,2.02,3.95,316.5,4.91,2.89
2012-01-13,14.81,5.9,10.36,15.4,13.09,21.97,8.88,5.73,58.83,0.0,101.44,1.85,3.65,307.9,4.83,2.98
2012-01-14,14.73,6.54,10.63,15.09,13.6,22.44,8.84,6.0,61.45,0.0,101.36,1.92,3.33,324.5,4.4,2.48
2012-01-15,14.94,4.49,9.71,15.19,14.99,23.33,8.34,5.21,53.33,0.0,101.2,2.2,2.53,334.0,3.54,1.34
2012-01-16,16.11,5.61,10.86,16.0,14.44,24.23,9.79,5.64,52.4,0.0,101.0,2.09,2.22,318.8,3.25,1.16
2012-01-17,18.69,7.81,13.25,17.69,14.46,25.92,11.46,6.58,51.31,0.0,100.86,2.0,1.7,195.1,2.62,0.62
2012-01-18,19.96,11.6,15.78,19.22,14.38,27.27,12.89,8.5,61.49,0.01,100.86,2.82,2.02,217.1,3.16,0.34
2012-01-19,20.02,11.05,15.53,19.7,13.79,27.39,13.6,8.18,59.65,1.58,101.01,2.51,1.9,95.7,2.99,0.48
2012-01-20,19.3,11.18,15.24,19.81,14.09,26.5,12.41,8.23,61.95,0.27,101.05,2.57,2.08,70.2,3.46,0.89
2012-01-21,19.03,10.93,14.98,19.54,11.6,25.95,14.35,8.09,61.51,0.0,101.13,3.24,2.84,313.5,4.34,1.1
2012-01-22,15.95,6.99,11.47,16.72,12.94,23.23,10.29,6.24,59.27,0.0,101.42,2.5,2.82,331.9,3.88,1.38
2012-01-23,15.54,5.94,10.74,16.07,15.1,23.85,8.75,5.74,56.08,0.0,101.34,1.46,2.97,327.7,3.64,2.18
2012-01-24,15.72,5.04,10.38,15.99,14.59,23.88,9.29,5.42,52.75,0.0,101.28,2.02,2.69,329.7,3.66,1.64
2012-01-25,15.96,4.42,10.19,15.87,14.5,24.3,9.8,5.17,48.65,0.0,101.3,2.57,2.52,344.5,3.33,0.76
2012-01-26,17.62,5.99,11.81,17.21,15.98,25.79,9.81,5.78,48.85,0.0,101.26,1.76,2.25,17.7,2.84,1.08
2012-01-27,18.05,7.16,12.6,18.32,13.6,25.89,12.29,6.25,50.8,0.0,101.23,3.11,2.66,343.5,3.76,0.65
2012-01-28,17.84,6.33,12.09,17.99,14.39,25.99,11.6,5.9,49.67,0.0,101.32,2.02,3.16,354.2,4.23,2.21
2012-01-29,17.62,6.22,11.92,18.12,14.82,25.68,10.86,5.85,50.25,0.0,101.33,1.38,3.52,356.9,4.32,2.94
2012-01-30,18.4,6.89,12.64,18.9,16.18,27.54,11.36,6.15,51.99,0.0,101.42,1.75,3.73,346.2,4.49,2.74
2012-01-31,17.65,4.57,11.11,18.02,16.59,26.84,10.25,5.29,48.07,0.0,101.46,1.94,3.8,338.5,4.78,2.84
2012-02-01,17.7,4.89,11.3,18.05,16.92,26.94,10.02,5.36,47.69,0.0,101.44,1.67,3.84,336.0,4.8,3.13
2012-02-02,16.45,2.32,9.38,16.82,16.0,25.24,9.24,4.47,42.84,0.0,101.56,2.66,3.33,328.7,4.69,2.03
2012-02-03,17.2,4.06,10.63,17.34,15.99,26.4,10.41,5.04,45.09,0.0,101.45,2.22,2.68,328.7,3.65,1.43
2012-02-04,18.56,5.99,12.28,18.73,15.79,27.53,11.74,5.78,47.43,0.0,101.29,1.63,2.79,332.6,3.5,1.87
2012-02-05,19.76,6.98,13.37,19.64,16.32,29.1,12.78,6.21,47.78,0.0,101.25,1.39,2.88,316.1,3.4,2.01
2012-02-06,21.18,7.39,14.28,20.24,15.19,29.63,14.44,6.39,43.02,0.0,101.14,2.35,1.94,293.5,2.98,0.63
2012-02-07,21.71,8.13,14.92,21.11,13.58,29.7,16.12,6.7,44.11,0.0,101.1,3.09,2.11,331.0,3.37,0.28
2012-02-08,21.27,9.29,15.28,21.66,15.17,29.28,14.11,7.27,48.83,0.0,100.96,2.72,1.91,77.1,2.98,0.26
2012-02-09,21.93,13.29,17.61,22.39,10.89,28.37,17.48,9.49,59.12,0.0,100.92,2.79,2.7,293.5,3.8,1.01
2012-02-10,19.2,4.16,11.68,19.89,15.16,27.67,12.51,5.3,42.96,0.0,101.17,1.84,3.59,317.6,4.81,2.97
2012-02-11,17.72,0.85,9.29,18.45,17.38,27.07,9.69,4.04,35.57,0.0,101.24,1.84,3.21,323.2,3.77,1.93
2012-02-12,17.29,1.52,9.4,17.67,14.47,25.64,11.17,4.22,37.74,0.0,101.34,2.76,2.77,328.4,3.71,0.95
2012-02-13,19.39,3.63,11.51,19.66,17.29,28.78,11.49,4.92,38.82,0.0,101.35,2.12,2.41,2.0,3.33,1.21
2012-02-14,21.19,5.45,13.32,21.18,15.4,29.75,14.35,5.6,38.26,0.0,101.23,1.39,2.31,7.7,2.93,1.54
2012-02-15,22.97,9.9,16.44,23.09,15.31,30.9,15.59,7.63,44.84,0.0,101.02,1.5,2.32,26.5,3.06,1.56
2012-02-16,23.79,12.33,18.06,24.65,14.97,32.0,17.03,8.88,50.68,0.08,101.01,2.51,2.68,4.0,3.66,1.15
2012-02-17,23.53,11.57,17.55,24.2,14.7,31.75,17.05,8.44,49.11,0.0,101.05,4.4,3.38,318.4,5.64,1.24
2012-02-18,22.89,9.42,16.15,23.37,15.09,31.57,16.48,7.5,47.96,0.0,101.13,2.49,2.81,315.1,3.91,1.42
2012-02-19,21.46,4.03,12.74,21.87,16.27,30.76,14.49,5.09,35.78,0.0,101.07,2.71,2.76,319.1,3.67,0.96
2012-02-20,21.14,2.86,12.0,21.15,15.26,29.89,14.63,4.68,32.79,0.0,100.96,2.92,2.27,330.3,3.13,0.21
2012-02-21,21.96,6.49,14.23,22.42,16.56,30.66,14.1,6.03,38.92,0.0,100.83,1.43,2.42,339.6,2.89,1.46
2012-02-22,23.81,8.86,16.33,24.12,16.94,32.49,15.55,7.06,41.13,0.0,100.76,2.43,2.03,22.9,2.92,0.49
2012-02-23,25.1,10.14,17.62,24.89,17.29,33.72,16.43,7.78,43.46,0.0,100.71,2.52,2.14,271.9,2.93,0.41
2012-02-24,25.36,7.97,16.67,24.72,16.57,34.03,17.46,6.69,36.21,0.0,100.7,3.37,2.74,264.5,4.18,0.81
2012-02-25,25.48,7.19,16.33,24.71,18.56,34.96,16.4,6.34,34.65,0.0,100.66,3.12,2.63,292.3,4.41,1.29
2012-02-26,24.97,5.96,15.47,24.74,18.03,34.84,16.81,5.87,33.44,0.0,100.56,3.38,3.04,291.8,4.84,1.46
2012-02-27,22.96,2.46,12.71,23.07,17.52,32.52,15.0,4.74,32.03,0.0,100.65,2.42,2.59,300.7,3.3,0.88
2012-02-28,23.61,2.26,12.93,22.61,17.14,32.22,15.08,4.62,27.74,0.0,100.41,2.98,2.56,227.2,3.83,0.85
2012-02-29,23.31,16.49,19.9,23.73,12.41,29.65,17.24,11.93,70.07,17.7,100.41,4.26,2.8,187.0,4.64,0.38
2012-03-01,25.4,13.67,19.53,25.93,13.53,32.71,19.18,10.27,55.86,0.07,100.6,3.05,1.58,242.0,3.07,0.02
2012-03-02,24.58,10.7,17.64,24.42,15.23,32.24,17.01,8.28,48.49,0.14,100.5,3.32,2.34,247.7,4.08,0.76
2012-03-03,24.6,8.85,16.72,24.4,15.22,32.58,17.36,7.3,42.06,0.39,100.44,2.32,1.93,347.3,3.07,0.75
2012-03-04,24.74,8.07,16.41,24.03,14.53,32.41,17.88,6.92,39.6,0.14,100.66,3.47,2.61,283.2,4.76,1.29
2012-03-05,25.45,9.82,17.63,25.12,15.02,33.73,18.71,7.56,39.88,0.0,100.62,4.02,2.67,269.1,4.96,0.94
2012-03-06,26.26,12.04,19.15,26.17,16.53,35.23,18.7,8.79,44.41,0.01,100.42,4.23,2.9,234.2,4.83,0.6
2012-03-07,26.81,15.35,21.08,27.66,16.49,35.48,18.99,11.14,55.94,0.25,100.22,2.84,3.26,216.3,4.69,1.85
2012-03-08,26.6,15.09,20.84,26.87,13.55,33.82,20.27,11.22,55.71,1.45,100.33,3.17,2.44,233.3,4.18,1.01
2012-03-09,26.65,15.42,21.03,27.54,14.7,34.32,19.62,11.29,57.13,0.0,100.49,2.19,1.73,146.3,2.79,0.6
2012-03-10,26.74,15.45,21.1,28.23,14.08,34.29,20.21,11.16,55.74,0.06,100.69,2.87,2.01,35.0,3.38,0.51
2012-03-11,25.98,7.41,16.7,26.84,16.46,35.16,18.7,6.48,34.2,0.0,100.98,1.53,3.27,1.8,4.2,2.67
2012-03-12,25.32,3.13,14.22,25.66,19.72,35.32,15.6,4.77,26.96,0.0,101.14,1.32,3.06,2.3,3.53,2.21
2012-03-13,26.08,6.05,16.07,26.77,17.47,35.48,18.01,5.86,30.4,0.02,101.1,4.74,3.13,4.7,6.23,1.49
2012-03-14,25.38,12.6,18.99,26.73,16.27,34.02,17.75,9.05,48.91,0.46,101.04,3.54,3.23,316.0,4.8,1.26
2012-03-15,24.85,8.81,16.83,25.76,13.99,32.6,18.61,7.04,38.88,0.0,101.02,3.62,2.93,296.7,4.24,0.62
2012-03-16,24.94,6.37,15.65,25.45,15.17,33.57,18.4,5.97,33.52,0.0,100.99,4.1,2.78,301.1,4.35,0.25
2012-03-17,26.13,6.4,16.26,26.7,17.17,34.46,17.29,6.0,31.18,0.06,100.87,2.39,2.08,132.8,3.33,0.94
2012-03-18,25.56,17.16,21.36,26.23,10.76,30.98,20.22,12.23,61.77,9.26,100.91,3.16,2.49,118.7,4.38,1.22
2012-03-19,27.19,16.59,21.89,28.16,13.85,33.99,20.14,11.75,54.91,0.47,100.88,1.55,2.15,159.0,2.94,1.39
2012-03-20,28.82,19.29,24.06,30.35,13.32,35.28,21.96,14.02,60.68,0.04,100.8,1.87,2.14,170.6,2.97,1.1
2012-03-21,29.55,17.65,23.6,30.63,13.98,37.19,23.21,12.99,55.14,0.0,100.59,1.77,3.32,209.5,3.96,2.19
2012-03-22,28.82,14.01,21.41,29.49,17.4,37.87,20.47,10.12,44.73,0.02,100.6,3.22,3.57,236.5,5.15,1.93
2012-03-23,27.47,4.19,15.83,27.65,16.15,36.34,20.19,5.6,29.49,0.01,100.88,2.66,1.65,321.8,3.12,0.46
2012-03-24,27.31,6.72,17.01,27.79,19.63,36.53,16.9,6.28,31.63,0.0,100.91,2.66,1.91,113.4,3.19,0.53
2012-03-25,27.96,9.68,18.82,28.63,18.47,37.36,18.89,7.93,40.18,0.0,100.85,1.38,2.25,175.3,2.82,1.44
2012-03-26,28.8,11.72,20.26,29.42,17.97,38.0,20.03,9.18,44.36,0.0,100.86,1.54,2.76,206.7,3.52,1.98
2012-03-27,29.06,10.02,19.54,29.53,18.0,38.0,20.0,7.81,34.98,0.0,100.89,2.23,3.13,216.9,4.17,1.94
2012-03-28,29.81,13.91,21.86,30.55,17.47,38.81,21.34,10.15,43.11,0.0,100.96,3.9,3.89,216.7,5.61,1.71
2012-03-29,30.27,12.89,21.58,31.25,18.27,39.71,21.44,9.53,39.83,0.0,100.71,2.05,3.49,229.1,4.43,2.38
2012-03-30,30.71,12.67,21.69,32.35,17.15,39.02,21.87,9.38,38.0,0.0,100.75,4.55,2.74,211.5,5.72,1.17
2012-03-31,30.65,16.61,23.63,31.32,12.54,36.95,24.41,12.1,47.71,0.01,100.97,1.66,1.83,96.2,2.71,1.05
2012-04-01,31.32,11.82,21.57,32.48,14.84,38.67,23.83,8.62,31.53,0.05,100.92,2.27,2.14,334.4,3.2,0.93
2012-04-02,31.68,14.65,23.17,32.83,12.81,38.22,25.41,10.35,37.2,0.0,100.96,1.97,1.89,221.6,2.59,0.62
2012-04-03,32.16,17.04,24.6,33.91,14.53,38.99,24.46,12.08,42.71,0.0,100.99,2.69,2.81,196.0,4.64,1.95
2012-04-04,32.23,16.95,24.59,33.68,12.96,38.89,25.93,12.22,43.59,0.2,100.8,2.88,4.01,191.3,5.29,2.41
2012-04-05,30.48,18.22,24.35,32.09,12.64,37.23,24.59,13.12,51.29,4.82,100.7,4.63,3.84,184.0,6.1,1.47
2012-04-06,25.92,21.99,23.95,26.06,5.28,28.31,23.03,16.47,79.35,28.4,100.8,2.57,3.51,166.1,4.69,2.12
